1.801538	-0.7638884
2.102116	-0.833333
2.402692	-0.9027777
3.003846	-1.111111
3.605	-1.111111
4.206154	-1.25
4.506731	-1.319445
5.107885	-1.597222
5.408462	-1.527778
5.709039	-1.597222
6.310192	-1.736111
6.911346	-1.875
7.211923	-2.013888
7.813076	-2.083333
8.113653	-2.083333
8.714808	-2.083333
9.015385	-2.083333
9.616539	-2.152778
9.616539	-2.291666
10.51827	-2.430555
10.81885	-2.5
11.11942	-2.638888
11.72058	-2.777778
12.02115	-2.777778
12.32173	-2.847222
12.62231	-2.986111
12.92288	-2.986111
13.52404	-2.986111
13.82462	-2.986111
14.12519	-3.055555
14.42577	-3.055555
14.72635	-3.194445
15.02692	-3.263888
15.3275	-3.333333
15.62808	-3.402778
15.62808	-3.472222
16.22923	-3.541666
16.52981	-3.541666
16.52981	-3.541666
16.83038	-3.541666
17.13096	-3.611111
17.43154	-3.541666
17.43154	-3.611111
17.73211	-3.680555
18.03269	-3.680555
18.33327	-3.680555
18.33327	-3.819445
18.63385	-3.819445
18.93442	-3.75
18.93442	-3.819445
19.235	-3.888888
19.235	-3.888888
19.235	-3.888888
19.235	-3.75
19.235	-3.75
19.53558	-3.75
19.235	-3.75
19.53558	-3.819445
19.53558	-3.888888
19.53558	-3.819445
19.235	-3.888888
19.53558	-3.819445
19.53558	-3.819445
19.235	-3.75
19.235	-3.75
19.235	-3.680555
19.235	-3.611111
18.93442	-3.611111
19.235	-3.680555
18.93442	-3.75
18.93442	-3.75
18.63385	-3.611111
18.33327	-3.611111
18.33327	-3.541666
18.03269	-3.402778
18.03269	-3.333333
17.73211	-3.333333
17.73211	-3.263888
17.43154	-3.194445
17.13096	-3.194445
16.83038	-3.194445
16.83038	-3.194445
16.22923	-3.263888
16.22923	-3.194445
15.92865	-3.055555
15.62808	-2.847222
15.3275	-2.916666
15.02692	-2.777778
14.72635	-2.638888
14.42577	-2.569445
14.12519	-2.569445
13.52404	-2.430555
13.22346	-2.430555
13.22346	-2.361111
12.62231	-2.361111
12.32173	-2.222222
12.02115	-2.152778
11.72058	-2.152778
11.11942	-2.083333
10.51827	-1.944445
10.51827	-1.875
9.917115	-1.805555
9.315962	-1.597222
9.015385	-1.458333
8.41423	-1.388888
8.113653	-1.319445
7.5125	-1.25
7.211923	-1.25
6.610769	-1.25
6.310192	-1.111111
6.009615	-0.9722223
5.408462	-0.833333
4.807308	-0.7638884
4.206154	-0.625
3.905577	-0.4861107
3.304423	-0.3472223
3.003846	-0.2777777
2.703269	-0.208333
2.102116	-0.1388884
1.500962	-6.94E-02
1.200385	6.94E-02
0.8998079	0.1388893
0.298654	0.208334
-1.92E-03	0.3472223
-0.3024999	0.4861107
-1.204231	0.5555553
-1.504807	0.625
-2.105961	0.833334
-2.406538	0.9027786
-3.007692	0.9027786
-3.308269	0.9722233
-3.608846	1.111111
-4.21	1.319445
-4.510577	1.388889
-5.111731	1.458334
-5.712884	1.597223
-6.013461	1.666666
-6.314038	1.736111
-6.915192	1.805555
-7.516346	1.875
-7.816923	2.013889
-8.418077	2.083334
-8.718654	2.222223
-9.319807	2.222223
-9.319807	2.361111
-9.920961	2.361111
-10.22154	2.430555
-10.82269	2.430555
-11.12327	2.5
-11.42385	2.708334
-11.72442	2.708334
-12.025	2.847223
-12.62615	2.916666
-12.62615	2.986111
-13.22731	3.125
-13.52788	3.055555
-13.82846	3.055555
-14.12904	3.125
-14.73019	3.055555
-14.73019	3.125
-15.03077	3.263889
-15.33135	3.333334
-15.63192	3.402779
-15.9325	3.472223
-15.9325	3.611111
-16.23308	3.611111
-16.53365	3.541666
-16.53365	3.541666
-17.13481	3.541666
-17.43538	3.472223
-17.43538	3.541666
-17.43538	3.611111
-17.73596	3.611111
-18.03654	3.680555
-18.03654	3.75
-18.03654	3.75
-18.03654	3.75
-18.33711	3.680555
-18.33711	3.680555
-18.33711	3.611111
-18.33711	3.680555
-18.33711	3.680555
-18.63769	3.680555
-18.63769	3.611111
-18.63769	3.680555
-18.63769	3.680555
-18.63769	3.680555
-18.63769	3.611111
-18.63769	3.611111
-18.63769	3.680555
-18.03654	3.611111
-18.03654	3.611111
-18.03654	3.541666
-18.03654	3.541666
-18.03654	3.402779
-17.73596	3.402779
-17.73596	3.333334
-17.43538	3.333334
-17.43538	3.333334
-17.13481	3.402779
-17.13481	3.333334
-16.83423	3.263889
-16.53365	3.263889
-16.53365	3.125
-16.53365	3.055555
-15.9325	2.986111
-15.9325	2.916666
-15.63192	2.847223
-15.33135	2.777779
-15.03077	2.777779
-14.73019	2.777779
-14.42962	2.777779
-14.12904	2.708334
-13.82846	2.638889
-13.52788	2.5
-12.92673	2.430555
-12.62615	2.222223
-12.62615	2.152779
-12.32558	2.083334
-11.72442	2.013889
-11.42385	2.013889
-10.82269	1.944445
-10.52211	1.875
-10.22154	1.875
-9.620384	1.736111
-9.620384	1.736111
-9.01923	1.527779
-8.718654	1.458334
-8.418077	1.319445
-7.816923	1.180555
-7.516346	1.041666
-6.915192	1.041666
-6.614615	0.9722233
-6.013461	0.833334
-5.712884	0.6944447
-5.111731	0.6944447
-4.510577	0.625
-4.21	0.5555553
-3.608846	0.416667
-3.308269	0.3472223
-2.707115	0.208334
-2.406538	6.94E-02
-1.805384	-6.94E-02
-1.504807	-0.208333
-1.204231	-0.3472223
-0.3024999	-0.4861107
-1.92E-03	-0.4861107
0.5992309	-0.5555553
0.8998079	-0.625
1.500962	-0.625
1.801538	-0.6944447
2.102116	-0.9027777
2.703269	-0.9722223
3.003846	-1.180555
3.605	-1.388888
3.905577	-1.458333
4.506731	-1.527778
4.807308	-1.527778
5.408462	-1.666666
6.009615	-1.736111
6.610769	-1.736111
6.610769	-1.805555
7.211923	-1.875
7.5125	-2.013888
8.41423	-2.083333
8.714808	-2.222222
9.015385	-2.361111
9.616539	-2.430555
9.917115	-2.5
10.21769	-2.569445
10.81885	-2.638888
11.11942	-2.708333
11.72058	-2.777778
11.72058	-2.847222
12.32173	-2.847222
12.62231	-2.847222
13.22346	-2.986111
13.22346	-3.055555
13.82462	-3.125
14.12519	-3.125
14.42577	-3.263888
14.72635	-3.333333
15.3275	-3.402778
15.3275	-3.472222
15.62808	-3.541666
15.92865	-3.541666
16.22923	-3.472222
16.52981	-3.541666
16.83038	-3.541666
