1.200385	-0.2272725
1.500962	-0.2272725
1.500962	-0.2651515
1.500962	-0.397727
1.801538	-0.397727
1.801538	-0.3030305
1.801538	-0.340909
2.102116	-0.4166665
2.102116	-0.340909
2.703269	-0.3219695
2.402692	-0.397727
2.402692	-0.435606
2.402692	-0.4166665
2.703269	-0.492424
2.703269	-0.625
2.703269	-0.5492425
3.003846	-0.473485
3.304423	-0.5492425
3.003846	-0.5871212
3.304423	-0.5113635
3.304423	-0.5681818
3.605	-0.6628788
3.605	-0.6060605
3.605	-0.5113635
3.605	-0.5681818
3.605	-0.6818182
3.905577	-0.6439393
3.905577	-0.6628788
3.905577	-0.7954545
4.206154	-0.7954545
3.905577	-0.7007575
4.206154	-0.7575758
4.206154	-0.814394
4.206154	-0.7386363
4.506731	-0.6439393
4.506731	-0.6818182
4.506731	-0.719697
4.506731	-0.6628788
4.506731	-0.7575758
4.506731	-0.8901515
4.506731	-0.8901515
4.807308	-0.814394
4.807308	-0.8522727
4.807308	-0.8901515
4.807308	-0.7954545
4.807308	-0.7386363
4.807308	-0.8333333
4.807308	-0.7954545
4.807308	-0.7007575
4.807308	-0.7575758
4.807308	-0.871212
4.807308	-0.8333333
4.807308	-0.814394
5.107885	-0.8901515
4.807308	-0.871212
4.807308	-0.7575758
4.807308	-0.7386363
4.807308	-0.8333333
4.807308	-0.7575758
4.807308	-0.719697
4.807308	-0.776515
4.807308	-0.814394
4.807308	-0.719697
4.807308	-0.7386363
4.807308	-0.8333333
4.807308	-0.7954545
4.506731	-0.6818182
4.506731	-0.7575758
4.506731	-0.7954545
4.807308	-0.6818182
4.506731	-0.625
4.206154	-0.719697
4.506731	-0.7007575
4.506731	-0.5681818
4.206154	-0.5681818
4.206154	-0.6818182
4.206154	-0.6439393
4.206154	-0.6060605
3.905577	-0.6628788
3.905577	-0.7007575
3.905577	-0.5871212
3.605	-0.5492425
3.605	-0.5871212
3.605	-0.492424
3.605	-0.4166665
3.605	-0.4545455
3.605	-0.5113635
3.304423	-0.4545455
3.003846	-0.4545455
3.304423	-0.5681818
3.003846	-0.530303
3.003846	-0.397727
3.003846	-0.397727
2.703269	-0.4166665
2.703269	-0.2651515
2.402692	-0.189394
2.703269	-0.2651515
2.402692	-0.284091
2.102116	-0.189394
2.102116	-0.2083335
1.801538	-0.3219695
2.102116	-0.284091
1.801538	-0.189394
1.801538	-0.189394
1.500962	-0.1704545
1.500962	-0.0757575
1.500962	-3.79E-02
1.500962	-0.1136365
1.200385	-0.0757575
1.200385	0.0189395
1.200385	0
0.8998079	-3.79E-02
0.8998079	3.79E-02
0.8998079	0.094697
0.5992309	0.0189395
0.5992309	3.79E-02
0.5992309	0.132576
0.298654	0.151515
0.298654	0.094697
-1.92E-03	0.1704545
-0.3024999	0.246212
-0.3024999	0.246212
-0.3024999	0.2651515
-0.6030768	0.3598485
-0.6030768	0.378788
-0.6030768	0.284091
-0.6030768	0.2651515
-0.9036537	0.3030305
-0.9036537	0.284091
-1.204231	0.2651515
-1.204231	0.378788
-1.204231	0.435606
-1.504807	0.4166665
-1.504807	0.473485
-1.504807	0.568182
-1.805384	0.530303
-1.805384	0.473485
-1.805384	0.530303
-2.105961	0.530303
-2.105961	0.4545455
-2.105961	0.4545455
-2.406538	0.5871215
-2.406538	0.625
-2.707115	0.5871215
-2.406538	0.6439395
